"gene_callers_id"	"taxon_id"	"Phylum"	"Order"	"Class"	"Family"	"Genus"	"Species"
"5125"	"5101051"	201	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. FZCC0015"
"5126"	"5117481"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5127"	"5133256"	82	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"SAR86 cluster bacterium"
"5128"	"5138833"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5129"	"5166217"	402	"Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Verrucomicrobia bacterium TMED56"
"5130"	"5177744"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"5131"	"5212238"	14	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Unknown_Flavobacteriia"	"Unknown_Flavobacteriia"	"Flavobacteriales bacterium"
"5132"	"4783492"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"5133"	"4785627"	203	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. RS39"
"5134"	"4799075"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"5135"	"4885000"	41	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. HTCC7211"
"5136"	"4900800"	249	"Pseudomonadota"	"Alteromonadales"	"Gammaproteobacteria"	"Alteromonadaceae"	"Alteromonas"	"Unknown_Alteromonas"
"5137"	"4909253"	19	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter ubique"
"5138"	"4916936"	280	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium TMED222"
"5139"	"4919038"	40	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"5140"	"4934585"	3245	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus sp. MED-G73"
"5141"	"4974295"	109	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"uncultured Prochlorococcus sp."
"5142"	"4993343"	10	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium"
"5143"	"5041327"	271	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium TMED62"
"5144"	"5103506"	19	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter ubique"
"5145"	"5136377"	50	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Paracoccaceae"	"Unknown_Paracoccaceae"	"Paracoccaceae bacterium"
"5146"	"5137059"	68	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium TMED13"
"5147"	"5144423"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"5148"	"5173166"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"5149"	"5182600"	113	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Pseudomonadota bacterium"
"5150"	"5196249"	109	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"uncultured Prochlorococcus sp."
"5151"	"5210673"	402	"Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Verrucomicrobia bacterium TMED56"
"5152"	"4760467"	152	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium TMED287"
"5153"	"4832435"	109	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"uncultured Prochlorococcus sp."
"5154"	"4834022"	474	"Unknown_Archaea"	"Unknown_Archaea"	"Unknown_Archaea"	"Unknown_Archaea"	"Unknown_Archaea"	"archaeon"
"5155"	"4858736"	1428	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium TMED89"
"5156"	"4871006"	618	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Porticoccaceae"	"Unknown_Porticoccaceae"	"gamma proteobacterium HTCC2207"
"5157"	"4888917"	82	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"SAR86 cluster bacterium"
"5158"	"4890709"	203	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. RS39"
"5159"	"4908611"	154	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Pelagibacterales bacterium MED-G42"
"5160"	"4965389"	519	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. TMED153"
"5161"	"4979557"	164	"Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"
"5162"	"4992338"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"5163"	"5002700"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5164"	"5012419"	4947	"Pseudomonadota"	"Sphingomonadales"	"Alphaproteobacteria"	"Sphingosinicellaceae"	"Pacificimonas"	"Unknown_Pacificimonas"
"5165"	"5040756"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"5166"	"5044618"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5167"	"5104360"	115	"Uroviricota"	"Unknown_Uroviricota"	"Caudoviricetes"	"Unknown_Caudoviricetes"	"Unknown_Caudoviricetes"	"uncultured Mediterranean phage uvMED"
"5168"	"5104622"	390	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. BIOS-U3-1"
"5169"	"5111702"	222	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium GOM-A1"
"5170"	"5117187"	132	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Pelagibacterales bacterium MED-G39"
"5171"	"5135308"	207	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. TMED118"
"5172"	"5156524"	4812	"Pseudomonadota"	"Lysobacterales"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"5173"	"5175397"	915	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. MU1611"
"5174"	"5200542"	239	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Cryomorphaceae"	"Unknown_Cryomorphaceae"	"Cryomorphaceae bacterium"
"5175"	"5208614"	676	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Porticoccaceae"	"Unknown_Porticoccaceae"	"Unknown_Porticoccaceae"
"5176"	"5231632"	127	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"alpha proteobacterium MED-G10"
"5177"	"4815450"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"5178"	"4843250"	296	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Porticoccaceae"	"Unknown_Porticoccaceae"	"Porticoccaceae bacterium"
"5179"	"4857253"	37	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"
"5180"	"4897700"	770	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Cellvibrionales bacterium TMED148"
"5181"	"4917663"	439	"Pseudomonadota"	"Lysobacterales"	"Gammaproteobacteria"	"Lysobacteraceae"	"Stenotrophomonas"	"Unknown_Stenotrophomonas"
"5182"	"4926370"	77	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. TMED286"
"5183"	"4927663"	292	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. HIMB1321"
"5184"	"4928696"	379	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium TMED136"
"5185"	"4932238"	528	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. MIT S9220"
"5186"	"4937432"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5187"	"4948066"	864	"Candidatus Omnitrophota"	"Unknown_Candidatus_Omnitrophota"	"Unknown_Candidatus_Omnitrophota"	"Unknown_Candidatus_Omnitrophota"	"Unknown_Candidatus_Omnitrophota"	"Unknown_Candidatus_Omnitrophota"
"5188"	"4978648"	2368	"Pseudomonadota"	"Alteromonadales"	"Gammaproteobacteria"	"Colwelliaceae"	"Colwellia"	"Colwellia chukchiensis"
"5189"	"4994508"	208	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"SAR86 cluster bacterium SAR86A"
"5190"	"4997173"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"5191"	"5036388"	67	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"
"5192"	"5111070"	222	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium GOM-A1"
"5193"	"5116830"	51	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"uncultured Candidatus Pelagibacter sp."
"5194"	"5152072"	243	"Pseudomonadota"	"Rickettsiales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Rickettsiales bacterium TMED174"
"5195"	"5159356"	10180	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Flavobacteriaceae"	"Arenibacter"	"Arenibacter troitsensis"
"5196"	"5160589"	2451	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Cellvibrionaceae"	"Marinimicrobium"	"Marinimicrobium locisalis"
"5197"	"5194143"	519	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. TMED153"
"5198"	"5209724"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"5199"	"5217528"	19	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter ubique"
"5200"	"5237230"	1022	"Uroviricota"	"Unknown_Uroviricota"	"Caudoviricetes"	"Unknown_Caudoviricetes"	"Unknown_Caudoviricetes"	"Pelagibacter phage HTVC023P"
"5201"	"5243848"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"5202"	"5248195"	109	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"uncultured Prochlorococcus sp."
"5203"	"4831713"	82	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"SAR86 cluster bacterium"
"5204"	"4878962"	109	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"uncultured Prochlorococcus sp."
"5205"	"4894623"	1990	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Cellvibrionales bacterium TMED47"
"5206"	"4903415"	406	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Roseobacteraceae"	"Nereida"	"Nereida ignava"
"5207"	"4903493"	526	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Flavobacteriaceae"	"Flavobacterium"	"Flavobacterium sp. SCGC AAA160-P02"
"5208"	"4943237"	3987	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Roseobacteraceae"	"Aliiruegeria"	"Aliiruegeria lutimaris"
"5209"	"4950814"	214	"Thermodesulfobacteriota"	"Unknown_Thermodesulfobacteriota"	"Candidatus Dadabacteria"	"Unknown_Candidatus_Dadabacteria"	"Unknown_Candidatus_Dadabacteria"	"Candidatus Dadabacteria bacterium"
"5210"	"4970483"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5211"	"4970691"	164	"Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"
"5212"	"4989504"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"5213"	"5001896"	4323	"Uroviricota"	"Unknown_Uroviricota"	"Caudoviricetes"	"Kyanoviridae"	"Kanaloavirus"	"Synechococcus phage S-8S55"
"5214"	"5007577"	748	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium TMED54"
"5215"	"5010158"	200	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Flavobacteriaceae"	"Wenyingzhuangia"	"Wenyingzhuangia sp."
"5216"	"5034829"	293	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Halieaceae"	"Unknown_Halieaceae"	"marine gamma proteobacterium HTCC2080"
"5217"	"5054738"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5218"	"5077114"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5219"	"5092096"	374	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium TMED226"
"5220"	"5133655"	19	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter ubique"
"5221"	"5158519"	82	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"SAR86 cluster bacterium"
"5222"	"5163577"	537	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium MarineAlpha4_Bin2"
"5223"	"5174543"	50	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Paracoccaceae"	"Unknown_Paracoccaceae"	"Paracoccaceae bacterium"
"5224"	"5218970"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5225"	"5219703"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"5226"	"5227400"	3395	"Verrucomicrobiota"	"Unknown_Verrucomicrobiota"	"Opitutia"	"Unknown_Opitutia"	"Unknown_Opitutia"	"Opitutia bacterium TMED67"
"5227"	"4800662"	113	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Pseudomonadota bacterium"
"5228"	"4801692"	118	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"uncultured marine virus"
"5229"	"4815465"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"5230"	"4886344"	66	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. TMED239"
"5231"	"4900900"	1892	"Pseudomonadota"	"Hyphomicrobiales"	"Alphaproteobacteria"	"Rhizobiaceae"	"Liberibacter"	"Candidatus Liberibacter sp."
"5232"	"4917280"	19	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter ubique"
"5233"	"4933350"	41	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. HTCC7211"
"5234"	"4942415"	30	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium TMED65"
"5235"	"4950199"	292	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. HIMB1321"
"5236"	"4996778"	17522	"Pseudomonadota"	"Hyphomonadales"	"Alphaproteobacteria"	"Hyphomonadaceae"	"Ponticaulis"	"Ponticaulis sp."
"5237"	"5025647"	496	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium TMED234"
"5238"	"5046960"	14066	"Cyanobacteriota"	"Pleurocapsales"	"Cyanophyceae"	"Hyellaceae"	"Pleurocapsa"	"Pleurocapsa sp. PCC 7319"
"5239"	"5106089"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"5240"	"5111889"	14	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Unknown_Flavobacteriia"	"Unknown_Flavobacteriia"	"Flavobacteriales bacterium"
"5241"	"5139834"	14	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Unknown_Flavobacteriia"	"Unknown_Flavobacteriia"	"Flavobacteriales bacterium"
"5242"	"5191588"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"5243"	"5228597"	3740	"Pseudomonadota"	"Alteromonadales"	"Gammaproteobacteria"	"Alteromonadaceae"	"Paraglaciecola"	"Unknown_Paraglaciecola"
"5244"	"5257181"	48	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Porticoccaceae"	"Unknown_Porticoccaceae"	"SAR92 clade bacterium"
"5245"	"4846632"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"5246"	"4892979"	118	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"uncultured marine virus"
"5247"	"4894100"	81	"Pseudomonadota"	"Rhodospirillales"	"Alphaproteobacteria"	"Rhodospirillaceae"	"Candidatus Endolissoclinum"	"Candidatus Endolissoclinum sp. TMED37"
"5248"	"4914867"	2652	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"Unknown_Viruses"	"Mantoniella tinhauana virus 1"
"5249"	"4917684"	3669	"Pseudomonadota"	"Lysobacterales"	"Gammaproteobacteria"	"Lysobacteraceae"	"Stenotrophomonas"	"Stenotrophomonas sp. GD03930"
"5250"	"4931381"	262	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus sp. MIT 0604"
"5251"	"4942810"	127	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"alpha proteobacterium MED-G10"
"5252"	"4946765"	390	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. BIOS-U3-1"
"5253"	"4963758"	59	"Rhodothermota"	"Unknown_Rhodothermota"	"Unknown_Rhodothermota"	"Unknown_Rhodothermota"	"Unknown_Rhodothermota"	"Rhodothermaeota bacterium MED-G12"
"5254"	"4970692"	287	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Flavobacteriaceae"	"Unknown_Flavobacteriaceae"	"Flavobacteriaceae bacterium TMED208"
"5255"	"5043458"	6208	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Roseobacteraceae"	"Shimia"	"Shimia marina"
"5256"	"5071808"	130	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"bacterium TMED264"
"5257"	"5120488"	420	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Unknown_Cyanophyceae"	"Unknown_Cyanophyceae"	"Unknown_Cyanophyceae"
"5258"	"5126722"	41	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. HTCC7211"
"5259"	"5131526"	28	"Actinomycetota"	"Unknown_Actinomycetota"	"Unknown_Actinomycetota"	"Unknown_Actinomycetota"	"Unknown_Actinomycetota"	"Actinomycetota bacterium"
"5260"	"5155398"	439	"Pseudomonadota"	"Lysobacterales"	"Gammaproteobacteria"	"Lysobacteraceae"	"Stenotrophomonas"	"Unknown_Stenotrophomonas"
"5261"	"5179440"	51	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"uncultured Candidatus Pelagibacter sp."
"5262"	"5193903"	29	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"
"5263"	"5197353"	975	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Flavobacteriaceae"	"Unknown_Flavobacteriaceae"	"Flavobacteriaceae bacterium TMED179"
"5264"	"5227657"	334	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"bacterium TMED277"
"5265"	"5230240"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
