gene_callers_id	deeploc
11959673	Outer Membrane
720262	Cytoplasmic
1736071	Cytoplasmic
10059150	Cytoplasmic Membrane
4521363	Cytoplasmic
1572245	Periplasmic
6880665	Outer Membrane
6094241	Cytoplasmic
4980130	Cytoplasmic
12844451	Cytoplasmic
4980132	Outer Membrane
4980133	Cytoplasmic
4980129	Cytoplasmic
2227623	Cytoplasmic
4423079	Outer Membrane
16547241	Cytoplasmic
7994799	Cytoplasmic
13729201	Cytoplasmic
785850	Cytoplasmic
13565372	Cytoplasmic
13467069	Periplasmic
1277377	Cytoplasmic Membrane
1441220	Cytoplasmic
15072710	Outer Membrane
13204936	Outer Membrane
1506761	Cytoplasmic
5930456	Outer Membrane
11730405	Cytoplasmic Membrane
9862634	Cytoplasmic
12385771	Cytoplasmic
14155252	Outer Membrane
11730429	Outer Membrane
163331	Periplasmic
4750860	Extracellular
6389267	Extracellular
9240084	Cytoplasmic
9502230	Outer Membrane
12615192	Outer Membrane
15793689	Cytoplasmic
10157593	Outer Membrane
7536154	Cytoplasmic
3407391	Cytoplasmic
3407392	Cytoplasmic
1801766	Outer Membrane
3407400	Outer Membrane
7372331	Outer Membrane
6618678	Cytoplasmic
11927098	Periplasmic
10157632	Outer Membrane
2784832	Periplasmic
2981448	Periplasmic
2588233	Cytoplasmic
8486475	Cytoplasmic
16875086	Outer Membrane
3145295	Periplasmic
15302234	Cytoplasmic
12156509	Cytoplasmic Membrane
8945252	Outer Membrane
720486	Outer Membrane
97901	Outer Membrane
1900143	Outer Membrane
12844660	Outer Membrane
1965697	Extracellular
3341956	Outer Membrane
6717065	Outer Membrane
3374733	Cytoplasmic
1506959	Outer Membrane
5930640	Cytoplasmic
3407505	Periplasmic
7241362	Cytoplasmic
2031253	Periplasmic
3407514	Outer Membrane
6880923	Periplasmic
11697830	Cytoplasmic
11697831	Cytoplasmic
2850472	Periplasmic
6520489	Cytoplasmic Membrane
786091	Outer Membrane
6127276	Cytoplasmic
10288818	Cytoplasmic
10157749	Cytoplasmic
8060598	Periplasmic
7241403	Periplasmic
7241404	Cytoplasmic Membrane
7241407	Cytoplasmic Membrane
7241408	Periplasmic
15367874	Outer Membrane
11632327	Outer Membrane
12320456	Cytoplasmic Membrane
1474249	Cytoplasmic
163533	Outer Membrane
11304655	Periplasmic
1081041	Cytoplasmic
12189402	Extracellular
4292314	Outer Membrane
10354396	Cytoplasmic Membrane
5373665	Outer Membrane
15728360	Periplasmic
294634	Extracellular
11337452	Outer Membrane
13434613	Cytoplasmic
12025589	Periplasmic
6192893	Cytoplasmic Membrane
15400706	Cytoplasmic
12877571	Outer Membrane
6160132	Outer Membrane
8093451	Cytoplasmic
6356748	Outer Membrane
9633553	Outer Membrane
261907	Cytoplasmic Membrane
8126229	Outer Membrane
10354457	Outer Membrane
12025636	Outer Membrane
11566889	Outer Membrane
1802030	Outer Membrane
4259635	Outer Membrane
7405364	Cytoplasmic
12484405	Cytoplasmic
15793977	Outer Membrane
15466298	Cytoplasmic
5635909	Outer Membrane
360263	Outer Membrane
15138633	Cytoplasmic
14450506	Periplasmic
7896905	Extracellular
6815565	Outer Membrane
13205341	Cytoplasmic
14876512	Outer Membrane
4390754	Cytoplasmic
11304803	Outer Membrane
5046116	Cytoplasmic
4783973	Extracellular
1015656	Outer Membrane
11468656	Outer Membrane
2981751	Outer Membrane
11272055	Cytoplasmic
4915067	Outer Membrane
15892349	Cytoplasmic
8879998	Cytoplasmic
12844938	Periplasmic
6061971	Outer Membrane
16449427	Cytoplasmic
6324117	Periplasmic
5013399	Outer Membrane
12976023	Periplasmic
622489	Periplasmic
14516122	Outer Membrane
950170	Outer Membrane
12550041	Cytoplasmic Membrane
524190	Outer Membrane
10977185	Outer Membrane
14417826	Periplasmic
32674	Periplasmic
7339940	Cytoplasmic
9011111	Outer Membrane
5472169	Periplasmic
16056234	Periplasmic
12910507	Cytoplasmic Membrane
10125238	Periplasmic
1081270	Cytoplasmic
15204285	Outer Membrane
1540033	Outer Membrane
8552389	Outer Membrane
229320	Cytoplasmic Membrane
5734345	Cytoplasmic
491473	Outer Membrane
5049548	Cytoplasmic
11635916	Cytoplasmic
10816725	Outer Membrane
16420056	Outer Membrane
5934301	Cytoplasmic
4656351	Outer Membrane
8654048	Outer Membrane
14322913	Outer Membrane
4656356	Periplasmic
13176040	Outer Membrane
5836009	Cytoplasmic
12848363	Outer Membrane
1477871	Outer Membrane
13765873	Outer Membrane
462067	Outer Membrane
5868797	Outer Membrane
12029187	Cytoplasmic
6262022	Outer Membrane
527627	Outer Membrane
16059665	Outer Membrane
8949010	Cytoplasmic
1051926	Extracellular
13339941	Extracellular
15928613	Extracellular
6425895	Outer Membrane
6425896	Outer Membrane
7802156	Cytoplasmic
8260919	Cytoplasmic Membrane
10587452	Outer Membrane
6098238	Extracellular
6098239	Outer Membrane
3935563	Outer Membrane
11078989	Cytoplasmic Membrane
8097103	Cytoplasmic
2657623	Cytoplasmic Membrane
13864283	Cytoplasmic Membrane
6655324	Extracellular
12455266	Extracellular
2297201	Outer Membrane
10554746	Cytoplasmic
855423	Cytoplasmic
6393217	Periplasmic
16453003	Outer Membrane
16453004	Outer Membrane
10325396	Extracellular
6851992	Cytoplasmic
7802271	Cytoplasmic
8752544	Periplasmic
6163878	Outer Membrane
462249	Outer Membrane
921006	Cytoplasmic
16223664	Cytoplasmic
12389808	Cytoplasmic
6852021	Cytoplasmic
13700554	Cytoplasmic
4525533	Outer Membrane
16027104	Outer Membrane
4361699	Periplasmic
6589933	Cytoplasmic
10784238	Outer Membrane
4754927	Extracellular
6557168	Cytoplasmic
14519793	Cytoplasmic
3837425	Outer Membrane
12455421	Outer Membrane
4296190	Outer Membrane
8457726	Outer Membrane
10849790	Cytoplasmic
5312003	Cytoplasmic
7835142	Extracellular
14552586	Outer Membrane
10522138	Cytoplasmic
13307418	Cytoplasmic Membrane
10522152	Cytoplasmic
1510953	Periplasmic
14552621	Cytoplasmic Membrane
233008	Outer Membrane
8490546	Outer Membrane
15633975	Cytoplasmic
9473592	Periplasmic
10817089	Cytoplasmic
13700680	Cytoplasmic
10587721	Cytoplasmic
6819401	Outer Membrane
2985548	Cytoplasmic
8326734	Cytoplasmic
4525650	Cytoplasmic
5049945	Outer Membrane
4656730	Cytoplasmic
13438562	Cytoplasmic Membrane
8261219	Cytoplasmic Membrane
11865700	Periplasmic
6393444	Outer Membrane
13471330	Cytoplasmic Membrane
3051111	Cytoplasmic
12160617	Periplasmic
4197994	Periplasmic
5443184	Cytoplasmic
2297458	Cytoplasmic
11439741	Cytoplasmic Membrane
12746705	Outer Membrane
15794129	Cytoplasmic
6619095	Outer Membrane
8716249	Cytoplasmic
1048569	Periplasmic
11370461	Periplasmic
163813	Outer Membrane
5930999	Outer Membrane
11993081	Cytoplasmic
10391166	Cytoplasmic
6360704	Extracellular
9932417	Cytoplasmic
6196867	Cytoplasmic
9670276	Outer Membrane
10063493	Periplasmic
13962886	Cytoplasmic
9277064	Outer Membrane
3870347	Cytoplasmic
5967510	Outer Membrane
7736989	Outer Membrane
1019552	Outer Membrane
3477153	Cytoplasmic
15830692	Outer Membrane
8490669	Periplasmic
4492974	Cytoplasmic
4492975	Cytoplasmic
4492979	Cytoplasmic
6885045	Cytoplasmic
12062389	Cytoplasmic
13405880	Periplasmic
4492986	Outer Membrane
4492988	Cytoplasmic
626365	Outer Membrane
4492989	Outer Membrane
1937087	Outer Membrane
3378881	Periplasmic
4492998	Cytoplasmic
11439819	Periplasmic
14323403	Periplasmic
4493005	Periplasmic
5246673	Extracellular
495315	Outer Membrane
12193492	Extracellular
11374310	Cytoplasmic
7081710	Periplasmic
8916723	Cytoplasmic
5672693	Outer Membrane
12979958	Extracellular
8752894	Cytoplasmic
16060163	Outer Membrane
3575555	Cytoplasmic
3346184	Extracellular
2592522	Cytoplasmic
14585619	Outer Membrane
15470356	Outer Membrane
10358559	Outer Membrane
10850087	Cytoplasmic Membrane
4591404	Cytoplasmic
6983469	Outer Membrane
4132659	Cytoplasmic
3641141	Cytoplasmic
15306553	Periplasmic
5148476	Periplasmic
13668156	Outer Membrane
954173	Periplasmic
6623044	Cytoplasmic Membrane
14847819	Extracellular
2887511	Periplasmic
6623077	Cytoplasmic
10686314	Cytoplasmic
14323562	Cytoplasmic
6098798	Extracellular
10391407	Outer Membrane
3215217	Cytoplasmic Membrane
16912242	Cytoplasmic Membrane
3575671	Periplasmic
9375608	Cytoplasmic
5050233	Outer Membrane
7212922	Cytoplasmic
3247991	Cytoplasmic Membrane
4460417	Cytoplasmic
6492037	Cytoplasmic
8589196	Cytoplasmic
11308942	Cytoplasmic Membrane
11046800	Cytoplasmic
15601556	Outer Membrane
14651286	Periplasmic
8490907	Cytoplasmic Membrane
4558756	Cytoplasmic
16224165	Cytoplasmic
3313581	Extracellular
10260408	Outer Membrane
102329	Outer Membrane
15863741	Cytoplasmic
1445824	Cytoplasmic Membrane
4984772	Outer Membrane
3968966	Outer Membrane
13012941	Outer Membrane
1642450	Extracellular
14946261	Cytoplasmic
4394966	Periplasmic
9310171	Periplasmic
4001756	Cytoplasmic
10162140	Cytoplasmic
9408480	Outer Membrane
5836768	Cytoplasmic
4689892	Periplasmic
1511397	Outer Membrane
12029926	Cytoplasmic
10063848	Cytoplasmic
7540713	Periplasmic
7606250	Cytoplasmic
8130539	Outer Membrane
7606254	Outer Membrane
7114738	Outer Membrane
10162167	Cytoplasmic
11833339	Outer Membrane
4788220	Periplasmic
3018756	Outer Membrane
13176837	Cytoplasmic
528390	Cytoplasmic Membrane
626694	Cytoplasmic
69639	Outer Membrane
7475210	Periplasmic
8753172	Cytoplasmic
8130603	Periplasmic
15798318	Cytoplasmic
3248188	Outer Membrane
6426685	Cytoplasmic
11604044	Cytoplasmic
11538515	Cytoplasmic
11538517	Cytoplasmic
5869655	Outer Membrane
5017695	Extracellular
12947552	Cytoplasmic
1740897	Periplasmic
12292193	Outer Membrane
14979169	Outer Membrane
12947560	Outer Membrane
14389356	Periplasmic
8130674	Outer Membrane
10489982	Cytoplasmic Membrane
1282176	Outer Membrane
6983813	Cytoplasmic
10293382	Cytoplasmic
11997317	Cytoplasmic
14651531	Cytoplasmic
7835788	Outer Membrane
15405197	Outer Membrane
6492302	Cytoplasmic Membrane
13537423	Outer Membrane
13897868	Outer Membrane
14160016	Periplasmic
11309207	Cytoplasmic
7311517	Cytoplasmic Membrane
13799583	Cytoplasmic
8818854	Cytoplasmic
6262952	Cytoplasmic Membrane
10358954	Cytoplasmic
1347755	Cytoplasmic
5116081	Cytoplasmic Membrane
14094516	Extracellular
9670839	Cytoplasmic
5181624	Cytoplasmic
6983865	Periplasmic
5181626	Cytoplasmic
13373626	Outer Membrane
10457282	Outer Membrane
16158916	Periplasmic
3838152	Cytoplasmic
4264136	Cytoplasmic
15143121	Outer Membrane
10227924	Outer Membrane
11309278	Outer Membrane
11702504	Cytoplasmic
12587242	Cytoplasmic
6426870	Cytoplasmic
12095734	Outer Membrane
11768056	Extracellular
13832449	Cytoplasmic Membrane
1675537	Cytoplasmic Membrane
11211035	Cytoplasmic Membrane
8589599	Outer Membrane
7803172	Periplasmic
9441573	Cytoplasmic
15667500	Outer Membrane
2593075	Cytoplasmic
8818998	Cytoplasmic
14717253	Cytoplasmic
8458569	Cytoplasmic Membrane
2986314	Cytoplasmic
2036046	Cytoplasmic Membrane
4755803	Periplasmic
11178335	Cytoplasmic Membrane
13472097	Cytoplasmic
10228081	Outer Membrane
3314036	Cytoplasmic
11014519	Cytoplasmic
12358007	Cytoplasmic Membrane
2625913	Outer Membrane
4657535	Outer Membrane
2068863	Cytoplasmic
14061956	Cytoplasmic
15700361	Cytoplasmic
4329867	Extracellular
13537682	Outer Membrane
9441692	Outer Membrane
3707297	Outer Membrane
7934370	Cytoplasmic
